Place,Total,SeaLevel,CoastalDEM_Perm_p5,CoastalDEM_Perm_p50,CoastalDEM_Perm_p95,CoastalDEM_RL1_p5,CoastalDEM_RL1_p50,CoastalDEM_RL1_p95,SRTM_Perm_p5,SRTM_Perm_p50,SRTM_Perm_p95,SRTM_RL1_p5,SRTM_RL1_p50,SRTM_RL1_p95,JAXA_Perm_p5,JAXA_Perm_p50,JAXA_Perm_p95,JAXA_RL1_p5,JAXA_RL1_p50,JAXA_RL1_p95,MERITDEM_Perm_p5,MERITDEM_Perm_p50,MERITDEM_Perm_p95,MERITDEM_RL1_p5,MERITDEM_RL1_p50,MERITDEM_RL1_p95
Solomon Islands,0.51,K14_rcp26_2050,0.04,0.04,0.04,0.04,0.04,0.05,0.02,0.02,0.02,0.02,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.06
Solomon Islands,0.51,K14_rcp26_2100,0.04,0.04,0.06,0.04,0.05,0.07,0.02,0.03,0.03,0.03,0.03,0.03,0.05,0.05,0.06,0.05,0.06,0.06,0.05,0.06,0.06,0.06,0.06,0.07
Solomon Islands,0.51,K14_rcp45_2050,0.04,0.04,0.04,0.04,0.04,0.05,0.02,0.02,0.02,0.02,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.06
Solomon Islands,0.51,K14_rcp45_2100,0.04,0.05,0.06,0.05,0.05,0.07,0.02,0.03,0.03,0.03,0.03,0.04,0.05,0.06,0.06,0.06,0.06,0.07,0.05,0.06,0.07,0.06,0.06,0.07
Solomon Islands,0.51,K14_rcp85_2050,0.04,0.04,0.04,0.04,0.04,0.05,0.02,0.02,0.02,0.02,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.06
Solomon Islands,0.51,K14_rcp85_2100,0.04,0.05,0.07,0.05,0.06,0.09,0.02,0.03,0.04,0.03,0.03,0.04,0.05,0.06,0.07,0.06,0.06,0.07,0.06,0.06,0.07,0.06,0.07,0.08
Solomon Islands,0.51,K17_rcp26_2050,0.03,0.04,0.04,0.04,0.04,0.05,0.02,0.02,0.03,0.02,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.06,0.06
Solomon Islands,0.51,K17_rcp26_2100,0.04,0.05,0.06,0.04,0.05,0.08,0.02,0.03,0.03,0.02,0.03,0.04,0.05,0.05,0.06,0.05,0.06,0.07,0.05,0.06,0.07,0.06,0.06,0.07
Solomon Islands,0.51,K17_rcp45_2050,0.03,0.04,0.04,0.04,0.04,0.05,0.02,0.02,0.03,0.02,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.06
Solomon Islands,0.51,K17_rcp45_2100,0.04,0.06,0.09,0.05,0.07,0.10,0.03,0.03,0.04,0.03,0.03,0.04,0.05,0.06,0.07,0.06,0.07,0.08,0.06,0.07,0.08,0.06,0.07,0.09
Solomon Islands,0.51,K17_rcp85_2050,0.03,0.04,0.04,0.04,0.05,0.05,0.02,0.02,0.03,0.02,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.06
Solomon Islands,0.51,K17_rcp85_2100,0.05,0.09,0.13,0.06,0.10,0.13,0.03,0.04,0.05,0.03,0.04,0.06,0.06,0.07,0.09,0.06,0.07,0.09,0.06,0.08,0.10,0.07,0.08,0.10
Somalia,10,Present day,--,0.11 ,--,--,0.17 ,--,--,0.02 ,--,--,0.05 ,--,--,0.01 ,--,--,0.02 ,--,--,0.02 ,--,--,0.04 ,--
Somalia,10,K14_rcp26_2050,0.11,0.12,0.12,0.18,0.18,0.19,0.03,0.03,0.03,0.05,0.06,0.06,0.01,0.01,0.01,0.03,0.03,0.03,0.02,0.03,0.03,0.05,0.05,0.05
Somalia,10,K14_rcp26_2100,0.12,0.12,0.16,0.18,0.20,0.22,0.03,0.04,0.05,0.06,0.06,0.08,0.01,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.04,0.05,0.06,0.08
Somalia,10,K14_rcp45_2050,0.11,0.12,0.12,0.18,0.18,0.19,0.03,0.03,0.03,0.05,0.06,0.06,0.01,0.01,0.01,0.03,0.03,0.03,0.02,0.03,0.03,0.05,0.05,0.05
Somalia,10,K14_rcp45_2100,0.12,0.13,0.18,0.19,0.21,0.23,0.03,0.04,0.05,0.06,0.07,0.08,0.01,0.02,0.02,0.03,0.04,0.04,0.03,0.03,0.05,0.05,0.06,0.08
Somalia,10,K14_rcp85_2050,0.11,0.12,0.12,0.18,0.19,0.19,0.03,0.03,0.04,0.05,0.06,0.06,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.05,0.05,0.05
Somalia,10,K14_rcp85_2100,0.12,0.15,0.19,0.20,0.22,0.24,0.04,0.05,0.06,0.06,0.07,0.09,0.02,0.02,0.03,0.03,0.04,0.05,0.03,0.04,0.06,0.05,0.07,0.09
Somalia,10,K17_rcp26_2050,0.11,0.12,0.12,0.17,0.18,0.20,0.03,0.03,0.04,0.05,0.05,0.06,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.05,0.05
Somalia,10,K17_rcp26_2100,0.11,0.12,0.18,0.18,0.20,0.23,0.03,0.04,0.05,0.05,0.06,0.08,0.01,0.02,0.03,0.03,0.03,0.05,0.02,0.03,0.05,0.05,0.06,0.08
Somalia,10,K17_rcp45_2050,0.11,0.12,0.12,0.17,0.18,0.20,0.03,0.03,0.04,0.05,0.06,0.06,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.05,0.05
Somalia,10,K17_rcp45_2100,0.12,0.17,0.21,0.19,0.22,0.26,0.03,0.05,0.07,0.06,0.08,0.10,0.01,0.02,0.04,0.03,0.04,0.06,0.03,0.04,0.07,0.05,0.08,0.10
Somalia,10,K17_rcp85_2050,0.11,0.12,0.12,0.17,0.19,0.20,0.03,0.03,0.04,0.05,0.06,0.06,0.01,0.01,0.02,0.03,0.03,0.03,0.02,0.03,0.03,0.04,0.05,0.06
Somalia,10,K17_rcp85_2100,0.15,0.20,0.26,0.21,0.25,0.31,0.04,0.07,0.10,0.07,0.09,0.13,0.02,0.03,0.07,0.04,0.06,0.10,0.04,0.06,0.10,0.07,0.09,0.13
South Africa,49,Present day,--,0.05 ,--,--,0.06 ,--,--,0.01 ,--,--,0.01 ,--,--,0.02 ,--,--,0.02 ,--,--,0.01 ,--,--,0.01 ,--
South Africa,49,K14_rcp26_2050,0.05,0.06,0.06,0.07,0.08,0.09,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02
South Africa,49,K14_rcp26_2100,0.06,0.06,0.09,0.08,0.11,0.13,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.03
South Africa,49,K14_rcp45_2050,0.06,0.06,0.06,0.07,0.08,0.09,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02
South Africa,49,K14_rcp45_2100,0.06,0.07,0.11,0.08,0.11,0.15,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.01,0.01,0.02,0.02,0.02,0.03
South Africa,49,K14_rcp85_2050,0.06,0.06,0.06,0.07,0.08,0.10,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02
South Africa,49,K14_rcp85_2100,0.06,0.09,0.13,0.10,0.13,0.18,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.01,0.02,0.03,0.02,0.03,0.03
South Africa,49,K17_rcp26_2050,0.05,0.06,0.06,0.07,0.08,0.10,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02
South Africa,49,K17_rcp26_2100,0.06,0.07,0.11,0.07,0.11,0.15,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.01,0.02,0.01,0.02,0.03
South Africa,49,K17_rcp45_2050,0.05,0.06,0.06,0.07,0.08,0.11,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02
South Africa,49,K17_rcp45_2100,0.06,0.10,0.17,0.10,0.14,0.24,0.01,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.04,0.01,0.02,0.03,0.02,0.03,0.04
South Africa,49,K17_rcp85_2050,0.05,0.06,0.07,0.07,0.08,0.11,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02
South Africa,49,K17_rcp85_2100,0.09,0.15,0.32,0.13,0.22,0.43,0.02,0.02,0.04,0.02,0.03,0.06,0.02,0.03,0.05,0.03,0.04,0.06,0.02,0.03,0.06,0.03,0.04,0.09
South Korea,49,Present day,--,0.25 ,--,--,1.1 ,--,--,0.08 ,--,--,0.17 ,--,--,0.11 ,--,--,0.18 ,--,--,0.11 ,--,--,0.20 ,--
South Korea,49,K14_rcp26_2050,0.30,0.39,0.52,1.2,1.3,1.4,0.09,0.11,0.13,0.18,0.21,0.23,0.12,0.13,0.15,0.19,0.21,0.24,0.11,0.13,0.15,0.21,0.23,0.26
South Korea,49,K14_rcp26_2100,0.34,0.58,0.91,1.2,1.5,1.9,0.10,0.14,0.19,0.20,0.25,0.34,0.13,0.16,0.21,0.20,0.25,0.32,0.12,0.16,0.21,0.22,0.28,0.37
South Korea,49,K14_rcp45_2050,0.31,0.40,0.53,1.2,1.3,1.4,0.09,0.11,0.13,0.19,0.21,0.23,0.12,0.14,0.15,0.20,0.22,0.24,0.12,0.13,0.15,0.21,0.24,0.26
South Korea,49,K14_rcp45_2100,0.37,0.64,1.1,1.3,1.6,2.1,0.10,0.15,0.22,0.20,0.27,0.38,0.13,0.17,0.23,0.21,0.26,0.35,0.13,0.17,0.23,0.23,0.30,0.41
South Korea,49,K14_rcp85_2050,0.32,0.42,0.55,1.2,1.3,1.5,0.09,0.11,0.13,0.19,0.21,0.24,0.12,0.14,0.16,0.20,0.22,0.24,0.12,0.13,0.15,0.21,0.24,0.27
South Korea,49,K14_rcp85_2100,0.49,0.80,1.4,1.4,1.8,2.6,0.12,0.18,0.27,0.23,0.31,0.47,0.15,0.19,0.27,0.23,0.30,0.41,0.14,0.20,0.28,0.26,0.34,0.49
South Korea,49,K17_rcp26_2050,0.27,0.38,0.57,1.1,1.3,1.5,0.08,0.11,0.14,0.17,0.21,0.25,0.11,0.13,0.16,0.19,0.21,0.25,0.11,0.13,0.15,0.20,0.23,0.27
South Korea,49,K17_rcp26_2100,0.32,0.62,1.1,1.2,1.5,2.2,0.09,0.15,0.22,0.19,0.26,0.39,0.12,0.17,0.23,0.20,0.26,0.36,0.12,0.16,0.24,0.22,0.29,0.42
South Korea,49,K17_rcp45_2050,0.28,0.40,0.58,1.1,1.3,1.5,0.08,0.11,0.14,0.18,0.21,0.25,0.11,0.14,0.16,0.19,0.22,0.25,0.11,0.13,0.16,0.20,0.24,0.28
South Korea,49,K17_rcp45_2100,0.48,0.93,1.8,1.4,2.0,3.1,0.12,0.19,0.34,0.23,0.35,0.60,0.15,0.21,0.32,0.23,0.32,0.49,0.14,0.22,0.36,0.25,0.37,0.61
South Korea,49,K17_rcp85_2050,0.30,0.44,0.62,1.2,1.3,1.5,0.09,0.11,0.15,0.18,0.22,0.26,0.12,0.14,0.17,0.19,0.22,0.26,0.11,0.13,0.16,0.21,0.25,0.29
South Korea,49,K17_rcp85_2100,0.76,1.6,3.3,1.7,2.8,4.3,0.17,0.31,0.63,0.30,0.53,1.00,0.19,0.30,0.52,0.29,0.45,0.77,0.19,0.31,0.64,0.33,0.54,1.1
Spain,46,Present day,--,0.07 ,--,--,0.15 ,--,--,0.06 ,--,--,0.11 ,--,--,0.11 ,--,--,0.15 ,--,--,0.06 ,--,--,0.09 ,--
Spain,46,K14_rcp26_2050,0.08,0.09,0.12,0.16,0.20,0.24,0.07,0.08,0.10,0.12,0.13,0.14,0.11,0.14,0.16,0.16,0.18,0.21,0.07,0.08,0.09,0.10,0.11,0.13
Spain,46,K14_rcp26_2100,0.09,0.13,0.23,0.18,0.26,0.39,0.08,0.10,0.14,0.12,0.15,0.20,0.12,0.17,0.23,0.17,0.22,0.29,0.07,0.09,0.14,0.10,0.13,0.19
Spain,46,K14_rcp45_2050,0.08,0.09,0.12,0.17,0.20,0.24,0.07,0.08,0.10,0.12,0.13,0.14,0.12,0.14,0.16,0.17,0.19,0.21,0.07,0.08,0.09,0.10,0.11,0.13
Spain,46,K14_rcp45_2100,0.09,0.15,0.24,0.20,0.29,0.43,0.08,0.11,0.15,0.13,0.16,0.21,0.14,0.18,0.24,0.18,0.23,0.30,0.08,0.10,0.14,0.11,0.15,0.20
Spain,46,K14_rcp85_2050,0.08,0.10,0.13,0.17,0.21,0.25,0.07,0.09,0.10,0.12,0.13,0.15,0.11,0.14,0.17,0.16,0.19,0.22,0.07,0.08,0.10,0.10,0.11,0.14
Spain,46,K14_rcp85_2100,0.11,0.20,0.31,0.22,0.34,0.56,0.09,0.13,0.18,0.14,0.18,0.26,0.15,0.21,0.28,0.20,0.26,0.35,0.08,0.12,0.17,0.12,0.17,0.23
Spain,46,K17_rcp26_2050,0.08,0.09,0.14,0.15,0.19,0.27,0.06,0.08,0.11,0.11,0.13,0.16,0.11,0.13,0.18,0.15,0.18,0.23,0.06,0.08,0.10,0.09,0.11,0.14
Spain,46,K17_rcp26_2100,0.08,0.14,0.27,0.17,0.27,0.47,0.07,0.11,0.18,0.12,0.16,0.25,0.11,0.18,0.27,0.16,0.23,0.34,0.07,0.10,0.17,0.10,0.14,0.23
Spain,46,K17_rcp45_2050,0.08,0.09,0.14,0.16,0.20,0.26,0.07,0.08,0.11,0.11,0.13,0.15,0.11,0.14,0.17,0.16,0.19,0.22,0.06,0.08,0.10,0.09,0.11,0.14
Spain,46,K17_rcp45_2100,0.12,0.23,0.48,0.24,0.39,0.82,0.10,0.14,0.28,0.14,0.20,0.38,0.16,0.23,0.36,0.21,0.29,0.43,0.09,0.14,0.24,0.13,0.19,0.31
Spain,46,K17_rcp85_2050,0.08,0.10,0.16,0.16,0.21,0.28,0.07,0.09,0.11,0.11,0.13,0.16,0.11,0.14,0.19,0.16,0.19,0.24,0.06,0.08,0.11,0.09,0.12,0.15
Spain,46,K17_rcp85_2100,0.19,0.39,1.2,0.34,0.69,1.5,0.13,0.24,0.50,0.18,0.32,0.61,0.21,0.33,0.54,0.27,0.39,0.63,0.12,0.21,0.40,0.17,0.27,0.48
Sri Lanka,22,Present day,--,0.02 ,--,--,0.04 ,--,--,0.01 ,--,--,0.02 ,--,--,0.02 ,--,--,0.02 ,--,--,0.02 ,--,--,0.03 ,--
Sri Lanka,22,K14_rcp26_2050,0.02,0.03,0.05,0.04,0.07,0.11,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.03,0.04,0.06
Sri Lanka,22,K14_rcp26_2100,0.02,0.06,0.15,0.04,0.11,0.29,0.01,0.02,0.03,0.02,0.02,0.05,0.02,0.03,0.03,0.02,0.03,0.05,0.02,0.04,0.09,0.03,0.06,0.12
Sri Lanka,22,K14_rcp45_2050,0.02,0.03,0.06,0.04,0.07,0.11,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.03,0.04,0.06
Sri Lanka,22,K14_rcp45_2100,0.03,0.07,0.17,0.05,0.13,0.36,0.01,0.02,0.04,0.02,0.03,0.05,0.02,0.03,0.04,0.02,0.03,0.05,0.03,0.04,0.10,0.03,0.07,0.14
Sri Lanka,22,K14_rcp85_2050,0.03,0.04,0.06,0.05,0.07,0.11,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.03,0.04,0.06
Sri Lanka,22,K14_rcp85_2100,0.04,0.10,0.32,0.07,0.17,0.49,0.01,0.02,0.05,0.02,0.03,0.07,0.02,0.03,0.05,0.03,0.04,0.06,0.03,0.06,0.13,0.04,0.09,0.18
Sri Lanka,22,K17_rcp26_2050,0.02,0.03,0.07,0.04,0.07,0.12,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.03,0.04,0.07
Sri Lanka,22,K17_rcp26_2100,0.02,0.07,0.22,0.04,0.12,0.41,0.01,0.02,0.04,0.02,0.02,0.06,0.02,0.03,0.04,0.02,0.03,0.05,0.02,0.04,0.11,0.03,0.07,0.16
Sri Lanka,22,K17_rcp45_2050,0.02,0.04,0.07,0.04,0.07,0.13,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.03,0.04,0.07
Sri Lanka,22,K17_rcp45_2100,0.03,0.13,0.54,0.07,0.23,0.76,0.01,0.03,0.07,0.02,0.04,0.10,0.02,0.03,0.06,0.03,0.04,0.09,0.03,0.08,0.20,0.04,0.11,0.24
Sri Lanka,22,K17_rcp85_2050,0.02,0.04,0.08,0.04,0.08,0.14,0.01,0.01,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.02,0.03,0.03,0.02,0.03,0.04,0.03,0.04,0.08
Sri Lanka,22,K17_rcp85_2100,0.08,0.38,1.3,0.15,0.57,1.7,0.02,0.06,0.16,0.03,0.07,0.22,0.03,0.05,0.13,0.03,0.06,0.19,0.04,0.15,0.37,0.08,0.20,0.45
Sudan,35,Present day,--,0.19 ,--,--,0.20 ,--,--,0.00 ,--,--,0.01 ,--,--,0.00 ,--,--,0.00 ,--,--,0.00 ,--,--,0.01 ,--
Sudan,35,K14_rcp26_2050,0.19,0.20,0.21,0.21,0.22,0.23,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Sudan,35,K14_rcp26_2100,0.20,0.22,0.26,0.21,0.25,0.29,0.00,0.01,0.01,0.01,0.01,0.02,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02
Sudan,35,K14_rcp45_2050,0.20,0.20,0.21,0.21,0.22,0.23,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Sudan,35,K14_rcp45_2100,0.21,0.22,0.26,0.22,0.26,0.30,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02
Sudan,35,K14_rcp85_2050,0.20,0.20,0.21,0.21,0.22,0.24,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Sudan,35,K14_rcp85_2100,0.21,0.24,0.29,0.24,0.27,0.33,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02
Sudan,35,K17_rcp26_2050,0.19,0.20,0.22,0.20,0.21,0.25,0.00,0.00,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01
Sudan,35,K17_rcp26_2100,0.19,0.21,0.28,0.20,0.24,0.32,0.00,0.01,0.02,0.01,0.01,0.02,0.00,0.01,0.01,0.00,0.01,0.01,0.00,0.01,0.02,0.01,0.01,0.02
Sudan,35,K17_rcp45_2050,0.19,0.20,0.21,0.21,0.22,0.23,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
Sudan,35,K17_rcp45_2100,0.21,0.25,0.32,0.23,0.27,0.35,0.01,0.01,0.02,0.01,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.03
Sudan,35,K17_rcp85_2050,0.19,0.20,0.22,0.20,0.22,0.25,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.00,0.01,0.01,0.00,0.01,0.01,0.01,0.01,0.01
Sudan,35,K17_rcp85_2100,0.23,0.31,0.42,0.27,0.34,0.47,0.01,0.02,0.04,0.02,0.03,0.04,0.01,0.01,0.03,0.01,0.02,0.03,0.01,0.02,0.04,0.02,0.03,0.05
Suriname,0.51,Present day,--,0.01 ,--,--,0.03 ,--,--,0.00 ,--,--,0.02 ,--,--,0.02 ,--,--,0.04 ,--,--,0.00 ,--,--,0.01 ,--
Suriname,0.51,K14_rcp26_2050,0.01,0.02,0.02,0.03,0.04,0.05,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.00,0.01,0.01,0.02,0.03,0.03
Suriname,0.51,K14_rcp26_2100,0.02,0.03,0.06,0.04,0.06,0.13,0.01,0.02,0.03,0.02,0.03,0.04,0.03,0.04,0.05,0.04,0.05,0.07,0.01,0.01,0.04,0.02,0.04,0.06
Suriname,0.51,K14_rcp45_2050,0.01,0.02,0.02,0.03,0.04,0.05,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.00,0.01,0.01,0.02,0.03,0.03
Suriname,0.51,K14_rcp45_2100,0.02,0.03,0.07,0.04,0.07,0.16,0.01,0.02,0.04,0.03,0.04,0.05,0.03,0.04,0.06,0.05,0.06,0.08,0.01,0.02,0.04,0.03,0.04,0.06
Suriname,0.51,K14_rcp85_2050,0.01,0.02,0.03,0.03,0.04,0.05,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.00,0.01,0.01,0.02,0.03,0.04
Suriname,0.51,K14_rcp85_2100,0.02,0.05,0.11,0.05,0.10,0.28,0.02,0.03,0.04,0.03,0.04,0.06,0.04,0.05,0.07,0.05,0.07,0.09,0.01,0.03,0.05,0.03,0.05,0.08
Suriname,0.51,K17_rcp26_2050,0.01,0.02,0.03,0.03,0.04,0.06,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.00,0.01,0.01,0.01,0.03,0.04
Suriname,0.51,K17_rcp26_2100,0.01,0.03,0.08,0.03,0.07,0.19,0.01,0.02,0.04,0.02,0.03,0.05,0.03,0.04,0.06,0.04,0.06,0.08,0.00,0.02,0.04,0.02,0.04,0.07
Suriname,0.51,K17_rcp45_2050,0.01,0.02,0.03,0.03,0.04,0.06,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.00,0.01,0.01,0.01,0.03,0.04
Suriname,0.51,K17_rcp45_2100,0.02,0.06,0.26,0.05,0.14,0.36,0.02,0.03,0.05,0.03,0.05,0.09,0.04,0.05,0.08,0.05,0.07,0.13,0.01,0.04,0.07,0.03,0.06,0.10
Suriname,0.51,K17_rcp85_2050,0.01,0.02,0.03,0.03,0.04,0.06,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.04,0.04,0.05,0.05,0.00,0.01,0.01,0.02,0.03,0.04
Suriname,0.51,K17_rcp85_2100,0.05,0.19,0.40,0.11,0.33,0.42,0.03,0.05,0.16,0.04,0.06,0.23,0.05,0.08,0.21,0.07,0.10,0.28,0.03,0.07,0.16,0.05,0.09,0.26
Sweden,8.0,Present day,--,0.01 ,--,--,0.02 ,--,--,0.01 ,--,--,0.02 ,--,--,0.02 ,--,--,0.04 ,--,--,0.01 ,--,--,0.02 ,--
Sweden,8.0,K14_rcp26_2050,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.04,0.04,0.05,0.01,0.01,0.02,0.02,0.02,0.03
Sweden,8.0,K14_rcp26_2100,0.01,0.01,0.02,0.02,0.02,0.03,0.01,0.01,0.03,0.02,0.03,0.05,0.02,0.03,0.04,0.04,0.04,0.06,0.01,0.01,0.03,0.02,0.03,0.04
Sweden,8.0,K14_rcp45_2050,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.03,0.02,0.02,0.03,0.04,0.04,0.05,0.01,0.01,0.02,0.02,0.02,0.03
Sweden,8.0,K14_rcp45_2100,0.01,0.01,0.02,0.02,0.02,0.03,0.01,0.02,0.03,0.02,0.03,0.05,0.02,0.03,0.04,0.04,0.05,0.06,0.01,0.02,0.03,0.02,0.03,0.05
Sweden,8.0,K14_rcp85_2050,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.04,0.02,0.03,0.03,0.04,0.04,0.05,0.01,0.01,0.02,0.02,0.02,0.04
Sweden,8.0,K14_rcp85_2100,0.01,0.02,0.03,0.02,0.02,0.06,0.01,0.02,0.04,0.02,0.04,0.07,0.02,0.04,0.06,0.04,0.05,0.08,0.01,0.02,0.04,0.02,0.04,0.06
Sweden,8.0,K17_rcp26_2050,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.04,0.02,0.02,0.03,0.04,0.04,0.05,0.01,0.01,0.02,0.02,0.02,0.04
Sweden,8.0,K17_rcp26_2100,0.01,0.01,0.02,0.02,0.02,0.04,0.01,0.02,0.04,0.02,0.03,0.06,0.02,0.03,0.05,0.04,0.04,0.07,0.01,0.01,0.03,0.02,0.03,0.05
Sweden,8.0,K17_rcp45_2050,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.04,0.02,0.02,0.03,0.04,0.04,0.05,0.01,0.01,0.02,0.02,0.02,0.03
Sweden,8.0,K17_rcp45_2100,0.01,0.02,0.04,0.02,0.03,0.08,0.01,0.03,0.06,0.03,0.05,0.09,0.03,0.04,0.07,0.04,0.06,0.09,0.01,0.02,0.05,0.03,0.04,0.08
Sweden,8.0,K17_rcp85_2050,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.02,0.03,0.04,0.02,0.03,0.04,0.04,0.04,0.05,0.01,0.01,0.02,0.02,0.03,0.04
Sweden,8.0,K17_rcp85_2100,0.02,0.03,0.13,0.02,0.07,0.24,0.02,0.05,0.11,0.04,0.08,0.14,0.04,0.06,0.12,0.05,0.09,0.16,0.02,0.05,0.11,0.04,0.07,0.14
Taiwan,23,Present day,--,1.2 ,--,--,1.6 ,--,--,0.09 ,--,--,0.17 ,--,--,0.09 ,--,--,0.15 ,--,--,0.11 ,--,--,0.16 ,--
Taiwan,23,K14_rcp26_2050,1.3,1.4,1.7,1.7,1.9,2.1,0.10,0.13,0.17,0.18,0.21,0.25,0.10,0.12,0.15,0.16,0.18,0.21,0.12,0.14,0.16,0.17,0.19,0.23
Taiwan,23,K14_rcp26_2100,1.3,1.7,2.3,1.8,2.2,3.1,0.11,0.18,0.27,0.19,0.26,0.37,0.10,0.16,0.22,0.16,0.22,0.34,0.12,0.17,0.25,0.17,0.24,0.34
Taiwan,23,K14_rcp45_2050,1.3,1.5,1.7,1.8,2.0,2.2,0.11,0.14,0.17,0.19,0.22,0.25,0.10,0.12,0.15,0.16,0.18,0.21,0.12,0.14,0.16,0.17,0.19,0.23
